table,scene_id,file,rows,min_ts,max_ts,unique_ts,duration_s,unique_agents,intersect_id,intersect_id_variants,city
ego-trajectories/train/data,59,59.csv,2920,1648865729.4,1648865737.3,80,7.8999998569488525,78,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,59,59.csv,2451,1648865729.4,1648865737.3,80,7.8999998569488525,42,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,59,59.csv,3216,1648865729.4,1648865737.3,80,7.8999998569488525,84,yizhuang#4-1_po,1,PEK
traffic-light/train/data,59,59.csv,438,1648865729.4,1648865737.2,72,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,61,61.csv,2990,1648865730.2,1648865738.1,80,7.8999998569488525,77,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,61,61.csv,2490,1648865730.2,1648865738.1,80,7.8999998569488525,43,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,61,61.csv,3215,1648865730.2,1648865738.1,80,7.8999998569488525,89,yizhuang#4-1_po,1,PEK
traffic-light/val/data,61,61.csv,438,1648865730.2,1648865738.1,72,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,62,62.csv,3016,1648865730.6,1648865738.5,80,7.900000095367432,77,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,62,62.csv,2508,1648865730.6,1648865738.5,80,7.900000095367432,44,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,62,62.csv,3218,1648865730.6,1648865738.5,80,7.900000095367432,89,yizhuang#4-1_po,1,PEK
traffic-light/train/data,62,62.csv,438,1648865730.6,1648865738.5,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,63,63.csv,3040,1648865731.0,1648865738.9,80,7.900000095367432,76,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,63,63.csv,2528,1648865731.0,1648865738.9,80,7.900000095367432,45,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,63,63.csv,3231,1648865731.0,1648865738.9,80,7.900000095367432,97,yizhuang#4-1_po,1,PEK
traffic-light/train/data,63,63.csv,438,1648865731.0,1648865738.9,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,64,64.csv,3070,1648865731.4,1648865739.3,80,7.8999998569488525,79,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,64,64.csv,2545,1648865731.4,1648865739.3,80,7.8999998569488525,44,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,64,64.csv,3241,1648865731.4,1648865739.3,80,7.8999998569488525,98,yizhuang#4-1_po,1,PEK
traffic-light/train/data,64,64.csv,432,1648865731.4,1648865739.2,71,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,65,65.csv,3091,1648865731.8,1648865739.7,80,7.900000095367432,76,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,65,65.csv,2559,1648865731.8,1648865739.7,80,7.900000095367432,43,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,65,65.csv,3258,1648865731.8,1648865739.7,80,7.900000095367432,102,yizhuang#4-1_po,1,PEK
traffic-light/train/data,65,65.csv,432,1648865731.8,1648865739.7,71,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,67,67.csv,3141,1648865732.6,1648865740.5,80,7.900000095367432,78,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,67,67.csv,2595,1648865732.6,1648865740.5,80,7.900000095367432,45,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,67,67.csv,3292,1648865732.6,1648865740.5,80,7.900000095367432,105,yizhuang#4-1_po,1,PEK
traffic-light/train/data,67,67.csv,438,1648865732.6,1648865740.5,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,68,68.csv,3164,1648865733.0,1648865740.9,80,7.900000095367432,80,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,68,68.csv,2616,1648865733.0,1648865740.9,80,7.900000095367432,46,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,68,68.csv,3305,1648865733.0,1648865740.9,80,7.900000095367432,107,yizhuang#4-1_po,1,PEK
traffic-light/train/data,68,68.csv,438,1648865733.0,1648865740.9,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,69,69.csv,3193,1648865733.4,1648865741.3,80,7.8999998569488525,78,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,69,69.csv,2630,1648865733.4,1648865741.3,80,7.8999998569488525,45,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,69,69.csv,3315,1648865733.4,1648865741.3,80,7.8999998569488525,108,yizhuang#4-1_po,1,PEK
traffic-light/train/data,69,69.csv,438,1648865733.4,1648865741.3,72,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,70,70.csv,3227,1648865733.8,1648865741.7,80,7.900000095367432,81,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,70,70.csv,2656,1648865733.8,1648865741.7,80,7.900000095367432,48,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,70,70.csv,3326,1648865733.8,1648865741.7,80,7.900000095367432,107,yizhuang#4-1_po,1,PEK
traffic-light/train/data,70,70.csv,438,1648865733.8,1648865741.7,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,71,71.csv,3257,1648865734.2,1648865742.1,80,7.8999998569488525,83,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,71,71.csv,2687,1648865734.2,1648865742.1,80,7.8999998569488525,47,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,71,71.csv,3347,1648865734.2,1648865742.1,80,7.8999998569488525,110,yizhuang#4-1_po,1,PEK
traffic-light/val/data,71,71.csv,444,1648865734.2,1648865742.1,73,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,72,72.csv,3285,1648865734.6,1648865742.5,80,7.900000095367432,82,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,72,72.csv,2718,1648865734.6,1648865742.5,80,7.900000095367432,48,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,72,72.csv,3370,1648865734.6,1648865742.5,80,7.900000095367432,113,yizhuang#4-1_po,1,PEK
traffic-light/train/data,72,72.csv,432,1648865734.6,1648865742.5,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,73,73.csv,3314,1648865735.0,1648865742.9,80,7.900000095367432,81,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,73,73.csv,2750,1648865735.0,1648865742.9,80,7.900000095367432,48,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,73,73.csv,3390,1648865735.0,1648865742.9,80,7.900000095367432,111,yizhuang#4-1_po,1,PEK
traffic-light/train/data,73,73.csv,432,1648865735.0,1648865742.9,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,74,74.csv,3348,1648865735.4,1648865743.3,80,7.8999998569488525,82,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,74,74.csv,2782,1648865735.4,1648865743.3,80,7.8999998569488525,49,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,74,74.csv,3401,1648865735.4,1648865743.3,80,7.8999998569488525,116,yizhuang#4-1_po,1,PEK
traffic-light/train/data,74,74.csv,432,1648865735.4,1648865743.2,72,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,75,75.csv,3384,1648865735.8,1648865743.7,80,7.900000095367432,82,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,75,75.csv,2795,1648865735.8,1648865743.7,80,7.900000095367432,49,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,75,75.csv,3403,1648865735.8,1648865743.7,80,7.900000095367432,116,yizhuang#4-1_po,1,PEK
traffic-light/val/data,75,75.csv,432,1648865735.8,1648865743.7,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,76,76.csv,3405,1648865736.2,1648865744.1,80,7.8999998569488525,82,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,76,76.csv,2802,1648865736.2,1648865744.1,80,7.8999998569488525,48,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,76,76.csv,3394,1648865736.2,1648865744.1,80,7.8999998569488525,111,yizhuang#4-1_po,1,PEK
traffic-light/val/data,76,76.csv,432,1648865736.2,1648865744.1,72,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,77,77.csv,3415,1648865736.6,1648865744.5,80,7.900000095367432,82,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,77,77.csv,2813,1648865736.6,1648865744.5,80,7.900000095367432,49,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,77,77.csv,3392,1648865736.6,1648865744.5,80,7.900000095367432,108,yizhuang#4-1_po,1,PEK
traffic-light/train/data,77,77.csv,432,1648865736.6,1648865744.5,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,78,78.csv,3423,1648865737.0,1648865744.9,80,7.900000095367432,78,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,78,78.csv,2827,1648865737.0,1648865744.9,80,7.900000095367432,51,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,78,78.csv,3383,1648865737.0,1648865744.9,80,7.900000095367432,108,yizhuang#4-1_po,1,PEK
traffic-light/train/data,78,78.csv,438,1648865737.0,1648865744.9,73,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,79,79.csv,3429,1648865737.4,1648865745.3,80,7.8999998569488525,78,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,79,79.csv,2836,1648865737.4,1648865745.3,80,7.8999998569488525,51,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,79,79.csv,3376,1648865737.4,1648865745.3,80,7.8999998569488525,107,yizhuang#4-1_po,1,PEK
traffic-light/val/data,79,79.csv,444,1648865737.4,1648865745.3,74,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,80,80.csv,3424,1648865737.8,1648865745.7,80,7.900000095367432,76,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,80,80.csv,2837,1648865737.8,1648865745.7,80,7.900000095367432,51,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,80,80.csv,3370,1648865737.8,1648865745.7,80,7.900000095367432,100,yizhuang#4-1_po,1,PEK
traffic-light/train/data,80,80.csv,444,1648865737.9,1648865745.7,74,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,81,81.csv,3434,1648865738.2,1648865746.1,80,7.8999998569488525,74,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,81,81.csv,2847,1648865738.2,1648865746.1,80,7.8999998569488525,52,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,81,81.csv,3383,1648865738.2,1648865746.1,80,7.8999998569488525,103,yizhuang#4-1_po,1,PEK
traffic-light/train/data,81,81.csv,450,1648865738.2,1648865746.1,75,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,82,82.csv,3445,1648865738.6,1648865746.5,80,7.900000095367432,75,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,82,82.csv,2852,1648865738.6,1648865746.5,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,82,82.csv,3394,1648865738.6,1648865746.5,80,7.900000095367432,103,yizhuang#4-1_po,1,PEK
traffic-light/val/data,82,82.csv,450,1648865738.6,1648865746.5,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,83,83.csv,3462,1648865739.0,1648865746.9,80,7.900000095367432,75,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,83,83.csv,2846,1648865739.0,1648865746.9,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,83,83.csv,3388,1648865739.0,1648865746.9,80,7.900000095367432,97,yizhuang#4-1_po,1,PEK
traffic-light/train/data,83,83.csv,450,1648865739.0,1648865746.9,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,85,85.csv,3488,1648865739.8,1648865747.7,80,7.900000095367432,73,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,85,85.csv,2843,1648865739.8,1648865747.7,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,85,85.csv,3374,1648865739.8,1648865747.7,80,7.900000095367432,98,yizhuang#4-1_po,1,PEK
traffic-light/train/data,85,85.csv,450,1648865739.8,1648865747.7,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,86,86.csv,3509,1648865740.2,1648865748.1,80,7.8999998569488525,71,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,86,86.csv,2842,1648865740.2,1648865748.1,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,86,86.csv,3354,1648865740.2,1648865748.1,80,7.8999998569488525,98,yizhuang#4-1_po,1,PEK
traffic-light/train/data,86,86.csv,450,1648865740.2,1648865748.1,75,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,87,87.csv,3522,1648865740.6,1648865748.5,80,7.900000095367432,72,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,87,87.csv,2839,1648865740.6,1648865748.5,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,87,87.csv,3342,1648865740.6,1648865748.5,80,7.900000095367432,95,yizhuang#4-1_po,1,PEK
traffic-light/train/data,87,87.csv,450,1648865740.6,1648865748.5,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,88,88.csv,3527,1648865741.0,1648865748.9,80,7.900000095367432,69,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,88,88.csv,2834,1648865741.0,1648865748.9,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,88,88.csv,3336,1648865741.0,1648865748.9,80,7.900000095367432,97,yizhuang#4-1_po,1,PEK
traffic-light/val/data,88,88.csv,450,1648865741.0,1648865748.9,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,90,90.csv,3539,1648865741.8,1648865749.7,80,7.900000095367432,70,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,90,90.csv,2796,1648865741.8,1648865749.7,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,90,90.csv,3312,1648865741.8,1648865749.7,80,7.900000095367432,98,yizhuang#4-1_po,1,PEK
traffic-light/train/data,90,90.csv,444,1648865741.8,1648865749.7,74,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,91,91.csv,3552,1648865742.2,1648865750.1,80,7.8999998569488525,68,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,91,91.csv,2772,1648865742.2,1648865750.1,80,7.8999998569488525,56,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,91,91.csv,3294,1648865742.2,1648865750.1,80,7.8999998569488525,95,yizhuang#4-1_po,1,PEK
traffic-light/val/data,91,91.csv,444,1648865742.2,1648865750.1,74,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,92,92.csv,3559,1648865742.6,1648865750.5,80,7.900000095367432,67,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,92,92.csv,2744,1648865742.6,1648865750.5,80,7.900000095367432,56,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,92,92.csv,3261,1648865742.6,1648865750.5,80,7.900000095367432,96,yizhuang#4-1_po,1,PEK
traffic-light/train/data,92,92.csv,450,1648865742.6,1648865750.5,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,93,93.csv,3563,1648865743.0,1648865750.9,80,7.900000095367432,67,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,93,93.csv,2712,1648865743.0,1648865750.9,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,93,93.csv,3231,1648865743.0,1648865750.9,80,7.900000095367432,93,yizhuang#4-1_po,1,PEK
traffic-light/train/data,93,93.csv,450,1648865743.0,1648865750.9,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,94,94.csv,3212,1657961966.8,1657961974.7,80,7.900000095367432,134,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,94,94.csv,1077,1657961966.8,1657961974.7,80,7.900000095367432,27,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,94,94.csv,2895,1657961966.8,1657961974.7,80,7.900000095367432,145,yizhuang#20-1_po,1,PEK
traffic-light/train/data,94,94.csv,0,,,0,,,,0,
ego-trajectories/train/data,95,95.csv,3200,1657961967.2,1657961975.1,80,7.8999998569488525,140,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,95,95.csv,1089,1657961967.2,1657961975.1,80,7.8999998569488525,26,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,95,95.csv,2768,1657961967.2,1657961975.1,80,7.8999998569488525,141,yizhuang#20-1_po,1,PEK
traffic-light/train/data,95,95.csv,0,,,0,,,,0,
ego-trajectories/train/data,96,96.csv,3201,1657961967.7,1657961975.6,80,7.8999998569488525,142,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,96,96.csv,1099,1657961967.7,1657961975.6,80,7.8999998569488525,28,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,96,96.csv,2645,1657961967.7,1657961975.6,80,7.8999998569488525,137,yizhuang#20-1_po,1,PEK
traffic-light/train/data,96,96.csv,0,,,0,,,,0,
ego-trajectories/train/data,97,97.csv,3204,1657961968.1,1657961976.0,80,7.900000095367432,142,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,97,97.csv,1110,1657961968.1,1657961976.0,80,7.900000095367432,28,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,97,97.csv,2559,1657961968.1,1657961976.0,80,7.900000095367432,132,yizhuang#20-1_po,1,PEK
traffic-light/train/data,97,97.csv,0,,,0,,,,0,
ego-trajectories/val/data,98,98.csv,3238,1657961968.5,1657961976.4,80,7.900000095367432,141,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,98,98.csv,1122,1657961968.5,1657961976.4,80,7.900000095367432,28,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,98,98.csv,2492,1657961968.5,1657961976.4,80,7.900000095367432,125,yizhuang#20-1_po,1,PEK
traffic-light/val/data,98,98.csv,0,,,0,,,,0,
ego-trajectories/train/data,101,101.csv,3303,1657961969.7,1657961977.6,80,7.8999998569488525,154,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,101,101.csv,1160,1657961969.7,1657961977.6,80,7.8999998569488525,26,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,101,101.csv,2282,1657961969.7,1657961977.6,80,7.8999998569488525,118,yizhuang#20-1_po,1,PEK
traffic-light/train/data,101,101.csv,0,,,0,,,,0,
ego-trajectories/val/data,103,103.csv,3371,1657961970.5,1657961978.4,80,7.900000095367432,149,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,103,103.csv,1184,1657961970.5,1657961978.4,80,7.900000095367432,26,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,103,103.csv,2141,1657961970.5,1657961978.4,80,7.900000095367432,106,yizhuang#20-1_po,1,PEK
traffic-light/val/data,103,103.csv,0,,,0,,,,0,
ego-trajectories/train/data,105,105.csv,3429,1657961971.3,1657961979.2,80,7.900000095367432,151,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,105,105.csv,1210,1657961971.3,1657961979.2,80,7.900000095367432,26,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,105,105.csv,2005,1657961971.3,1657961979.2,80,7.900000095367432,92,yizhuang#20-1_po,1,PEK
traffic-light/train/data,105,105.csv,0,,,0,,,,0,
ego-trajectories/train/data,107,107.csv,3472,1657961972.1,1657961980.0,80,7.900000095367432,148,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,107,107.csv,1224,1657961972.1,1657961980.0,80,7.900000095367432,25,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,107,107.csv,1943,1657961972.1,1657961980.0,80,7.900000095367432,77,yizhuang#20-1_po,1,PEK
traffic-light/train/data,107,107.csv,0,,,0,,,,0,
ego-trajectories/train/data,108,108.csv,3497,1657961972.5,1657961980.4,80,7.900000095367432,144,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,108,108.csv,1224,1657961972.5,1657961980.4,80,7.900000095367432,24,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,108,108.csv,1902,1657961972.5,1657961980.4,80,7.900000095367432,73,yizhuang#20-1_po,1,PEK
traffic-light/train/data,108,108.csv,0,,,0,,,,0,
ego-trajectories/train/data,109,109.csv,3538,1657961972.9,1657961980.8,80,7.8999998569488525,144,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,109,109.csv,1224,1657961972.9,1657961980.8,80,7.8999998569488525,24,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,109,109.csv,1894,1657961972.9,1657961980.8,80,7.8999998569488525,74,yizhuang#20-1_po,1,PEK
traffic-light/train/data,109,109.csv,0,,,0,,,,0,
ego-trajectories/train/data,110,110.csv,3573,1657961973.3,1657961981.2,80,7.900000095367432,154,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,110,110.csv,1233,1657961973.3,1657961981.2,80,7.900000095367432,27,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,110,110.csv,1894,1657961973.3,1657961981.2,80,7.900000095367432,72,yizhuang#20-1_po,1,PEK
traffic-light/train/data,110,110.csv,0,,,0,,,,0,
ego-trajectories/train/data,112,112.csv,1805,1668512178.7,1668512186.6,80,7.8999998569488525,98,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,112,112.csv,1131,1668512178.7,1668512186.6,80,7.8999998569488525,30,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,112,112.csv,1993,1668512178.7,1668512186.6,80,7.8999998569488525,71,yizhuang#20-1_po,1,PEK
traffic-light/train/data,112,112.csv,616,1668512178.7,1668512186.6,77,7.8999998569488525,,yizhuang#20-1_po,1,PEK
ego-trajectories/train/data,113,113.csv,1781,1668512179.2,1668512187.1,80,7.8999998569488525,95,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,113,113.csv,1145,1668512179.2,1668512187.1,80,7.8999998569488525,30,yizhuang#20-1_po,1,PEK
